fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
GRANTS,0X32,DENTAL SEALANT,41,DEPARTMENT OF PUBLIC HEALTH,2871,DENTAL SEALANT GRANT,150,PUBLICATN & REPRODT-OUT,0,0,19632
GRANTS,0X32,DENTAL SEALANT,41,DEPARTMENT OF PUBLIC HEALTH,2871,DENTAL SEALANT GRANT,169,TECHNICAL MEETING COSTS,0,0,1000
GRANTS,0X32,DENTAL SEALANT,41,DEPARTMENT OF PUBLIC HEALTH,2871,DENTAL SEALANT GRANT,245,REIMBURSEMENT TO TRAVELERS,0,0,1500
GRANTS,0X32,DENTAL SEALANT,41,DEPARTMENT OF PUBLIC HEALTH,2871,DENTAL SEALANT GRANT,270,LOCAL TRANSPORTATION,0,0,1000
GRANTS,0X32,DENTAL SEALANT,41,DEPARTMENT OF PUBLIC HEALTH,2871,DENTAL SEALANT GRANT,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,0,0,3000
GRANTS,0X32,DENTAL SEALANT,41,DEPARTMENT OF PUBLIC HEALTH,2871,DENTAL SEALANT GRANT,345,APPARATUS AND INSTRUMENTS,0,0,4020
GRANTS,0X32,DENTAL SEALANT,41,DEPARTMENT OF PUBLIC HEALTH,2871,DENTAL SEALANT GRANT,350,STATIONERY AND OFFICE SUPPLIES,0,0,1500
GRANTS,0X33,TANNING FACILITIES INSPECTIONS,41,DEPARTMENT OF PUBLIC HEALTH,2878,TANNING FACILITIES INSPECTIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,9289
GRANTS,0X33,TANNING FACILITIES INSPECTIONS,41,DEPARTMENT OF PUBLIC HEALTH,2878,TANNING FACILITIES INSPECTIONS,340,MATERIAL AND SUPPLIES,0,0,1711
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,5,SALARIES AND WAGES - ON PAYROLL,0,0,313709
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,11,CONTRACT WAGE - SALARY,0,0,713
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,44,FRINGE BENEFITS,0,0,141044
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,376255
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,245,REIMBURSEMENT TO TRAVELERS,0,0,19664
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,270,LOCAL TRANSPORTATION,0,0,6060
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,350,STATIONERY AND OFFICE SUPPLIES,0,0,9915
GRANTS,0K89,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,44,FRINGE BENEFITS,0,0,317434
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,999,CULTURAL PROGRAMMING GRANTS,0,0,1138377
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,9651,REIMB - INDIRECT COSTS,0,0,731263
GRANTS,0X35,LEAD BASED PAINT HAZARD CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2884,LEAD-BASED PAINT HAZARD,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,376000
GRANTS,0X35,LEAD BASED PAINT HAZARD CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2884,LEAD-BASED PAINT HAZARD,9651,REIMB - INDIRECT COSTS,0,0,24000
GRANTS,0X36,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,5,SALARIES AND WAGES - ON PAYROLL,0,0,139732
GRANTS,0X36,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,11,CONTRACT WAGE - SALARY,0,0,713
GRANTS,0X36,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,44,FRINGE BENEFITS,0,0,59515
GRANTS,0X36,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,321043
GRANTS,0X36,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,9651,REIMB - INDIRECT COSTS,0,0,12997
GRANTS,0X37,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,5,SALARIES AND WAGES - ON PAYROLL,0,0,905193
GRANTS,0X37,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,11,CONTRACT WAGE - SALARY,0,0,1393
GRANTS,0X37,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,15,SCHEDULE SALARY ADJUSTMENTS,0,0,6268
GRANTS,0X37,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,44,FRINGE BENEFITS,0,0,396146
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,5,SALARIES AND WAGES - ON PAYROLL,0,0,3290125
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,11,CONTRACT WAGE - SALARY,0,0,3525
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,15,SCHEDULE SALARY ADJUSTMENTS,0,0,8215
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,44,FRINGE BENEFITS,0,0,1415935
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,91,UNIFORM ALLOWANCE,0,0,13800
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,130,POSTAGE,0,0,2170
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,118817
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,150,PUBLICATN & REPRODT-OUT,0,0,15683
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,160,REPAIR/MAINT PROPERTY,0,0,2500
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,166,DUES  SUBSC & MEM,0,0,2300
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,169,TECHNICAL MEETING COSTS,0,0,7500
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,186,PAGERS,0,0,2248
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,190,TELEPHONE - NON-CENTREX BILLINGS,0,0,19000
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,5750
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,245,REIMBURSEMENT TO TRAVELERS,0,0,6256
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,270,LOCAL TRANSPORTATION,0,0,5046
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,340,MATERIAL AND SUPPLIES,0,0,11390
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,348,BOOKS AND RELATED MATERIAL,0,0,19000
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,350,STATIONERY AND OFFICE SUPPLIES,0,0,19800
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,446,PURCHASE - DATA HARDWARE,0,0,18940
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,9438,REIMBURSEMENT - 2FM,0,0,12000
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,5,SALARIES AND WAGES - ON PAYROLL,0,0,259401
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,11,CONTRACT WAGE - SALARY,0,0,449
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,44,FRINGE BENEFITS,0,0,110484
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,50,STIPENDS,0,0,1000
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,130,POSTAGE,0,0,500
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,138,IT MAINTENANCE,0,0,2277
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,7466470
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,150,PUBLICATN & REPRODT-OUT,0,0,515
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,190,TELEPHONE - NON-CENTREX BILLINGS,0,0,1244
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,245,REIMBURSEMENT TO TRAVELERS,0,0,18000
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,350,STATIONERY AND OFFICE SUPPLIES,0,0,660
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,9438,REIMBURSEMENT - 2FM,0,0,5000
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,5,SALARIES AND WAGES - ON PAYROLL,0,0,81673
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,44,FRINGE BENEFITS,0,0,34786
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,322816
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,245,REIMBURSEMENT TO TRAVELERS,0,0,3946
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,0,0,5000
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,801,INDIRECT COSTS,0,0,78779
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,5,SALARIES AND WAGES - ON PAYROLL,0,0,141906
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,11,CONTRACT WAGE - SALARY,0,0,353
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,15,SCHEDULE SALARY ADJUSTMENTS,0,0,2664
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,44,FRINGE BENEFITS,0,0,65180
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,239664
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,350,STATIONERY AND OFFICE SUPPLIES,0,0,20675
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,801,INDIRECT COSTS,0,0,50558
GRANTS,0X44,TATTOO AND BODY ART PIERCING INSPECTION,41,DEPARTMENT OF PUBLIC HEALTH,2998,TATTOO AND BODY ART PIERCING,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,22568
GRANTS,0X44,TATTOO AND BODY ART PIERCING INSPECTION,41,DEPARTMENT OF PUBLIC HEALTH,2998,TATTOO AND BODY ART PIERCING,229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,1432
GRANTS,0X45,BREASTFEEDING PEER COUNSELING,41,DEPARTMENT OF PUBLIC HEALTH,2983,BREASTFEEDING PEER COUNSELING,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,36000
GRANTS,0X50,TEEN PREGNANCY PREVENTION EVALUATION,41,DEPARTMENT OF PUBLIC HEALTH,,Teen Pregnancy Prevention Eval,140,PROFESSIONAL AND TECHNICAL SERVICES,1000000,1000000,1000000
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,140,PROFESSIONAL AND TECHNICAL SERVICES,35000,35000,29205
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,152,ADVERTISING,0,0,9550
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,157,RENTAL EQUIPMENT AND SERVICES,0,0,11059
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,270,LOCAL TRANSPORTATION,0,0,9550
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,330,FOOD,0,0,2514
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,340,MATERIAL AND SUPPLIES,0,0,23122
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2807,HOME MOD - CHGO FUND,140,PROFESSIONAL AND TECHNICAL SERVICES,247000,247000,367000
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,66000,66000,48875
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,166,DUES  SUBSC & MEM,0,0,277
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,178,FREIGHT AND EXPRESS CHARGES,0,0,468
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,245,REIMBURSEMENT TO TRAVELERS,0,0,1500
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,270,LOCAL TRANSPORTATION,0,0,2932
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,330,FOOD,0,0,5124
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,340,MATERIAL AND SUPPLIES,0,0,9824
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2804,ILLUSTRATED GUIDE,140,PROFESSIONAL AND TECHNICAL SERVICES,25000,25000,25000
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2817,DISABLED YOUTH EMPLOYMENT PROG,140,PROFESSIONAL AND TECHNICAL SERVICES,5000,5000,1000
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2830,MOPD SPECIAL INITIATIVES SUPP,140,PROFESSIONAL AND TECHNICAL SERVICES,32000,32000,21000
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2830,MOPD SPECIAL INITIATIVES SUPP,340,MATERIAL AND SUPPLIES,0,0,6000
GRANTS,0J79,SUBSTANCE ABUSE AND AID PREVENTION PGM,48,MOPD,2805,SUBSTANCE ABUSE/AIDS PREV-H.I.,5,SALARIES AND WAGES - ON PAYROLL,0,0,139559
GRANTS,0J79,SUBSTANCE ABUSE AND AID PREVENTION PGM,48,MOPD,2805,SUBSTANCE ABUSE/AIDS PREV-H.I.,11,CONTRACT WAGE - SALARY,0,0,340
GRANTS,0J79,SUBSTANCE ABUSE AND AID PREVENTION PGM,48,MOPD,2805,SUBSTANCE ABUSE/AIDS PREV-H.I.,44,FRINGE BENEFITS,0,0,60101
GRANTS,0J80,WORK INCENTIVE PLANNING AND ASSISTANCE,48,MOPD,2812,WORK INCENTIVE PLANNING,5,SALARIES AND WAGES - ON PAYROLL,0,0,132206
GRANTS,0J80,WORK INCENTIVE PLANNING AND ASSISTANCE,48,MOPD,2812,WORK INCENTIVE PLANNING,11,CONTRACT WAGE - SALARY,0,0,675
GRANTS,0J80,WORK INCENTIVE PLANNING AND ASSISTANCE,48,MOPD,2812,WORK INCENTIVE PLANNING,44,FRINGE BENEFITS,0,0,56309
GRANTS,0J80,WORK INCENTIVE PLANNING AND ASSISTANCE,48,MOPD,2812,WORK INCENTIVE PLANNING,801,INDIRECT COSTS,0,0,22810
GRANTS,0074,AGING-PRIVATELY FUNDED,50,FAMILY AND SUPPORT SERVICES,2910,SENIOR CITIZENS PICNIC SUPPORT,140,PROFESSIONAL AND TECHNICAL SERVICES,25000,25000,25000
GRANTS,0168,WINTER SHELTER HMLS,50,FAMILY AND SUPPORT SERVICES,2822,SERV TAX FD INVEST INCOME WARM,135,DELEGATE AGENCIES,15000,15000,15000
GRANTS,0272,ICJIA GRANT,50,FAMILY AND SUPPORT SERVICES,2831,SAFE HAVENS - SUPERVISED VISIT,135,DELEGATE AGENCIES,0,0,155674
GRANTS,0272,ICJIA GRANT,50,FAMILY AND SUPPORT SERVICES,2831,SAFE HAVENS - SUPERVISED VISIT,140,PROFESSIONAL AND TECHNICAL SERVICES,368000,368000,18220
GRANTS,0272,ICJIA GRANT,50,FAMILY AND SUPPORT SERVICES,2831,SAFE HAVENS - SUPERVISED VISIT,245,REIMBURSEMENT TO TRAVELERS,0,0,25106
GRANTS,0869,SHELTER PLUS CARE,50,FAMILY AND SUPPORT SERVICES,2927,SHELTER PLUS CARE,135,DELEGATE AGENCIES,334000,334000,334000
GRANTS,0869,SHELTER PLUS CARE,50,FAMILY AND SUPPORT SERVICES,2936,SHELTER PLUS CARE,135,DELEGATE AGENCIES,215000,215000,165000
GRANTS,0T11,CHILD CARE SERVICES,50,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,135,DELEGATE AGENCIES,0,0,22005179
GRANTS,0N36,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,140,PROFESSIONAL AND TECHNICAL SERVICES,631992,631992,1600000
GRANTS,0N53,SHELTER PLUS CARE,50,FAMILY AND SUPPORT SERVICES,2938,SHELTER PLUS CARE,135,DELEGATE AGENCIES,12766000,12766000,11576000
GRANTS,0N53,SHELTER PLUS CARE,50,FAMILY AND SUPPORT SERVICES,2938,SHELTER PLUS CARE,140,PROFESSIONAL AND TECHNICAL SERVICES,3000000,3000000,3000000
GRANTS,0N78,AREA PLAN ON AGING,50,FAMILY AND SUPPORT SERVICES,2904,AREA PLAN ON AGING - FEDERAL,135,DELEGATE AGENCIES,546000,546000,521000
GRANTS,0N81,EHS - CHILD CARE PARTNERSHIP,50,FAMILY AND SUPPORT SERVICES,2956,EHS - Child Care Partnership,140,PROFESSIONAL AND TECHNICAL SERVICES,15276000,15276000,1000000
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,5,SALARIES AND WAGES - ON PAYROLL,0,0,70003
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,15,SCHEDULE SALARY ADJUSTMENTS,0,0,1206
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,44,FRINGE BENEFITS,0,0,34376
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,135,DELEGATE AGENCIES,0,0,416781
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,140,PROFESSIONAL AND TECHNICAL SERVICES,877000,877000,928677
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,340,MATERIAL AND SUPPLIES,0,0,30946
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,801,INDIRECT COSTS,0,0,45011
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,5,SALARIES AND WAGES - ON PAYROLL,0,0,4148884
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,11,CONTRACT WAGE - SALARY,0,0,14210
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,15,SCHEDULE SALARY ADJUSTMENTS,0,0,23826
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,44,FRINGE BENEFITS,0,0,1884095
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,135,DELEGATE AGENCIES,0,0,3639777
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,88775
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,155,RENTAL OF PROPERTY,0,0,85487
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,159,LEASE/PURCHASE EQUIPMENT,0,0,20247
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,190,TELEPHONE - NON-CENTREX BILLINGS,0,0,61253
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,197,TELEPHONE - MAINTENANCE,0,0,8274
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,245,REIMBURSEMENT TO TRAVELERS,0,0,2000
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,340,MATERIAL AND SUPPLIES,0,0,3938
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,9438,REIMBURSEMENT - 2FM,0,0,28005
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,9651,REIMB - INDIRECT COSTS,0,0,536229
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,5,SALARIES AND WAGES - ON PAYROLL,0,0,72101
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,11,CONTRACT WAGE - SALARY,0,0,368
